timestamp,source,class_name,confidence,x1,y1,x2,y2
2026-05-21 16:38:42,Cars Moving On Road Stock Footage - Free Download.mp4_frame_21,car,0.7049,1404.54,235.37,1664.83,487.04
2026-05-21 16:38:42,Cars Moving On Road Stock Footage - Free Download.mp4_frame_21,person,0.3939,1817.81,0.0,1853.97,64.15
2026-05-21 16:38:42,Cars Moving On Road Stock Footage - Free Download.mp4_frame_22,car,0.7291,1416.19,253.9,1692.26,514.54
2026-05-21 16:38:42,Cars Moving On Road Stock Footage - Free Download.mp4_frame_22,person,0.399,1817.73,0.0,1854.14,64.65
2026-05-21 16:38:42,Cars Moving On Road Stock Footage - Free Download.mp4_frame_23,car,0.7935,1429.22,269.89,1716.58,545.86
2026-05-21 16:38:42,Cars Moving On Road Stock Footage - Free Download.mp4_frame_23,person,0.4979,1815.67,0.0,1853.01,64.88
2026-05-21 16:38:42,Cars Moving On Road Stock Footage - Free Download.mp4_frame_24,car,0.7956,1443.81,287.37,1746.87,581.86
2026-05-21 16:38:42,Cars Moving On Road Stock Footage - Free Download.mp4_frame_24,person,0.4869,1815.54,0.0,1853.76,65.45
2026-05-21 16:38:43,Cars Moving On Road Stock Footage - Free Download.mp4_frame_25,car,0.781,1461.12,307.52,1785.23,618.06
2026-05-21 16:38:43,Cars Moving On Road Stock Footage - Free Download.mp4_frame_25,person,0.379,1818.65,0.87,1856.24,66.02
2026-05-21 16:38:43,Cars Moving On Road Stock Footage - Free Download.mp4_frame_26,car,0.7238,1479.03,327.38,1824.61,654.25
2026-05-21 16:38:43,Cars Moving On Road Stock Footage - Free Download.mp4_frame_26,person,0.3096,1822.55,0.76,1855.94,65.96
2026-05-21 16:38:43,Cars Moving On Road Stock Footage - Free Download.mp4_frame_27,car,0.6598,1498.61,354.76,1862.85,704.24
2026-05-21 16:38:43,Cars Moving On Road Stock Footage - Free Download.mp4_frame_27,train,0.2913,1501.08,355.31,1863.36,706.19
2026-05-21 16:38:43,Cars Moving On Road Stock Footage - Free Download.mp4_frame_27,person,0.2771,1824.74,0.74,1853.7,67.03
2026-05-21 16:38:43,Cars Moving On Road Stock Footage - Free Download.mp4_frame_28,train,0.6944,1516.97,377.87,1908.04,752.39
2026-05-21 16:38:43,Cars Moving On Road Stock Footage - Free Download.mp4_frame_28,person,0.3606,1824.69,0.66,1853.23,68.95
2026-05-21 16:38:43,Cars Moving On Road Stock Footage - Free Download.mp4_frame_29,car,0.576,1534.93,406.3,1918.56,806.09
2026-05-21 16:38:43,Cars Moving On Road Stock Footage - Free Download.mp4_frame_29,train,0.4112,1536.56,406.67,1918.51,805.66
2026-05-21 16:38:43,Cars Moving On Road Stock Footage - Free Download.mp4_frame_29,person,0.4017,1817.31,1.77,1850.17,71.22
2026-05-21 16:38:43,Cars Moving On Road Stock Footage - Free Download.mp4_frame_29,person,0.326,1816.62,4.35,1861.3,73.37
2026-05-21 16:38:43,Cars Moving On Road Stock Footage - Free Download.mp4_frame_30,car,0.7341,1557.88,433.37,1919.62,868.08
2026-05-21 16:38:43,Cars Moving On Road Stock Footage - Free Download.mp4_frame_30,person,0.3803,1813.53,1.84,1847.14,75.0
2026-05-21 16:38:43,Cars Moving On Road Stock Footage - Free Download.mp4_frame_31,car,0.8362,1588.46,465.97,1918.71,934.95
2026-05-21 16:38:43,Cars Moving On Road Stock Footage - Free Download.mp4_frame_31,person,0.371,1813.79,1.44,1848.47,72.71
2026-05-21 16:38:43,Cars Moving On Road Stock Footage - Free Download.mp4_frame_32,car,0.8484,1614.72,495.65,1918.87,1002.63
2026-05-21 16:38:43,Cars Moving On Road Stock Footage - Free Download.mp4_frame_32,person,0.4098,1814.03,1.2,1849.65,72.21
2026-05-21 16:38:44,Cars Moving On Road Stock Footage - Free Download.mp4_frame_33,car,0.8474,1644.09,529.84,1919.33,1062.06
2026-05-21 16:38:44,Cars Moving On Road Stock Footage - Free Download.mp4_frame_33,person,0.4517,1812.34,1.67,1848.06,73.44
2026-05-21 16:38:44,Cars Moving On Road Stock Footage - Free Download.mp4_frame_34,car,0.8619,1679.17,574.94,1919.52,1028.92
2026-05-21 16:38:44,Cars Moving On Road Stock Footage - Free Download.mp4_frame_34,person,0.3703,1811.61,2.04,1847.39,73.42
2026-05-21 16:38:44,Cars Moving On Road Stock Footage - Free Download.mp4_frame_35,car,0.8473,1719.43,622.01,1919.52,1056.43
2026-05-21 16:38:44,Cars Moving On Road Stock Footage - Free Download.mp4_frame_35,person,0.4498,1812.4,1.1,1848.24,72.13
2026-05-21 16:38:44,Cars Moving On Road Stock Footage - Free Download.mp4_frame_36,car,0.7116,1764.12,667.45,1919.0,1063.33
2026-05-21 16:38:44,Cars Moving On Road Stock Footage - Free Download.mp4_frame_36,person,0.4691,1812.44,1.14,1848.41,72.07
2026-05-21 16:38:44,Cars Moving On Road Stock Footage - Free Download.mp4_frame_37,car,0.6858,1812.94,738.88,1918.98,1069.68
2026-05-21 16:38:44,Cars Moving On Road Stock Footage - Free Download.mp4_frame_37,person,0.3913,1813.46,0.0,1845.87,71.65
2026-05-21 16:38:44,Cars Moving On Road Stock Footage - Free Download.mp4_frame_37,person,0.2678,1814.4,3.98,1856.94,72.95
2026-05-21 16:38:44,Cars Moving On Road Stock Footage - Free Download.mp4_frame_38,person,0.4458,1813.47,0.76,1846.7,72.51
2026-05-21 16:38:44,Cars Moving On Road Stock Footage - Free Download.mp4_frame_39,person,0.3534,1812.06,0.0,1845.08,73.06
2026-05-21 16:38:44,Cars Moving On Road Stock Footage - Free Download.mp4_frame_40,person,0.295,1809.03,0.55,1848.03,73.69
2026-05-21 16:38:45,Cars Moving On Road Stock Footage - Free Download.mp4_frame_41,person,0.3449,1812.15,0.0,1845.74,73.71
2026-05-21 16:38:45,Cars Moving On Road Stock Footage - Free Download.mp4_frame_42,person,0.3004,1809.73,0.29,1847.52,74.17
2026-05-21 16:38:45,Cars Moving On Road Stock Footage - Free Download.mp4_frame_43,person,0.3399,1808.65,1.1,1845.89,74.49
2026-05-21 16:38:45,Cars Moving On Road Stock Footage - Free Download.mp4_frame_44,person,0.4395,1809.74,0.0,1846.72,73.77
2026-05-21 16:38:45,Cars Moving On Road Stock Footage - Free Download.mp4_frame_45,person,0.4401,1808.88,0.0,1847.02,73.08
2026-05-21 16:38:45,Cars Moving On Road Stock Footage - Free Download.mp4_frame_46,person,0.4084,1805.45,0.0,1844.74,72.98
2026-05-21 16:38:45,Cars Moving On Road Stock Footage - Free Download.mp4_frame_47,person,0.3754,1805.0,0.0,1839.21,73.99
2026-05-21 16:38:45,Cars Moving On Road Stock Footage - Free Download.mp4_frame_48,person,0.4692,1803.03,0.68,1837.8,79.46
2026-05-21 16:38:46,Cars Moving On Road Stock Footage - Free Download.mp4_frame_49,person,0.5507,1804.23,3.03,1841.0,82.99
2026-05-21 16:38:46,Cars Moving On Road Stock Footage - Free Download.mp4_frame_50,person,0.5641,1804.07,3.21,1839.94,82.89
2026-05-21 16:38:46,Cars Moving On Road Stock Footage - Free Download.mp4_frame_51,person,0.5761,1803.71,2.57,1843.99,83.16
2026-05-21 16:38:46,Cars Moving On Road Stock Footage - Free Download.mp4_frame_52,person,0.5983,1804.98,1.04,1845.95,84.14
2026-05-21 16:38:46,Cars Moving On Road Stock Footage - Free Download.mp4_frame_53,person,0.5875,1805.56,1.38,1845.82,84.92
2026-05-21 16:38:46,Cars Moving On Road Stock Footage - Free Download.mp4_frame_54,person,0.5694,1805.62,1.52,1845.85,84.64
2026-05-21 16:38:46,Cars Moving On Road Stock Footage - Free Download.mp4_frame_55,person,0.6041,1805.46,1.03,1846.04,84.46
2026-05-21 16:38:46,Cars Moving On Road Stock Footage - Free Download.mp4_frame_56,person,0.6185,1805.3,0.98,1846.62,84.13
2026-05-21 16:38:46,Cars Moving On Road Stock Footage - Free Download.mp4_frame_57,person,0.5765,1805.54,2.54,1845.09,85.29
2026-05-21 16:38:47,Cars Moving On Road Stock Footage - Free Download.mp4_frame_58,person,0.627,1803.56,5.44,1840.08,88.06
2026-05-21 16:38:47,Cars Moving On Road Stock Footage - Free Download.mp4_frame_58,car,0.3648,1862.86,33.92,1900.19,77.59
2026-05-21 16:38:47,Cars Moving On Road Stock Footage - Free Download.mp4_frame_59,person,0.6363,1804.92,1.42,1844.37,85.97
2026-05-21 16:38:47,Cars Moving On Road Stock Footage - Free Download.mp4_frame_60,person,0.644,1803.63,4.16,1841.48,88.38
2026-05-21 16:38:47,Cars Moving On Road Stock Footage - Free Download.mp4_frame_61,person,0.6323,1803.06,2.78,1840.84,86.68
2026-05-21 16:38:47,Cars Moving On Road Stock Footage - Free Download.mp4_frame_61,car,0.2587,1863.25,34.02,1900.14,78.56
2026-05-21 16:38:47,Cars Moving On Road Stock Footage - Free Download.mp4_frame_62,person,0.7192,1804.46,0.96,1844.53,87.6
2026-05-21 16:38:47,Cars Moving On Road Stock Footage - Free Download.mp4_frame_63,person,0.7114,1804.76,0.8,1845.23,87.08
2026-05-21 16:38:47,Cars Moving On Road Stock Footage - Free Download.mp4_frame_64,person,0.7318,1804.32,1.31,1845.37,87.84
2026-05-21 16:38:47,Cars Moving On Road Stock Footage - Free Download.mp4_frame_65,person,0.7278,1804.67,1.18,1845.16,88.28
2026-05-21 16:38:48,Cars Moving On Road Stock Footage - Free Download.mp4_frame_66,person,0.7309,1803.22,1.38,1844.8,88.95
2026-05-21 16:38:48,Cars Moving On Road Stock Footage - Free Download.mp4_frame_67,person,0.7067,1803.9,1.85,1844.94,89.82
2026-05-21 16:38:48,Cars Moving On Road Stock Footage - Free Download.mp4_frame_67,car,0.3112,1864.47,34.24,1900.36,82.39
2026-05-21 16:38:48,Cars Moving On Road Stock Footage - Free Download.mp4_frame_68,person,0.6686,1803.47,1.12,1845.07,89.68
2026-05-21 16:38:48,Cars Moving On Road Stock Footage - Free Download.mp4_frame_68,car,0.3448,1864.48,34.79,1901.36,82.43
2026-05-21 16:38:48,Cars Moving On Road Stock Footage - Free Download.mp4_frame_69,person,0.667,1805.89,2.11,1844.86,89.45
2026-05-21 16:38:48,Cars Moving On Road Stock Footage - Free Download.mp4_frame_69,car,0.2644,1864.93,35.79,1901.33,83.17
2026-05-21 16:38:48,Cars Moving On Road Stock Footage - Free Download.mp4_frame_70,person,0.6724,1805.29,1.88,1845.13,89.37
2026-05-21 16:38:48,Cars Moving On Road Stock Footage - Free Download.mp4_frame_71,person,0.6433,1805.58,1.44,1845.44,89.48
2026-05-21 16:38:48,Cars Moving On Road Stock Footage - Free Download.mp4_frame_71,car,0.262,1864.62,36.22,1900.97,84.05
2026-05-21 16:38:48,Cars Moving On Road Stock Footage - Free Download.mp4_frame_72,person,0.6712,1806.15,2.18,1844.71,90.31
2026-05-21 16:38:48,Cars Moving On Road Stock Footage - Free Download.mp4_frame_73,person,0.6169,1807.76,3.14,1844.81,90.61
2026-05-21 16:38:48,Cars Moving On Road Stock Footage - Free Download.mp4_frame_73,car,0.2594,1864.45,38.7,1900.07,84.43
2026-05-21 16:38:49,Cars Moving On Road Stock Footage - Free Download.mp4_frame_74,person,0.6264,1807.29,3.45,1844.44,91.08
